Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,Class
fb842ad59ac5,74792.120707,14862.476969,10892.580118,55020.599713,84450.396282,8115.050818,87653.314566,30953.468512,86513.910372,25281.425638,28746.060803,62721.075226,48799.950036,94449.021831,954.890937,87539.366182,15946.415631,67211.500454,60033.869636,46109.130721,80983.041665,74876.104004,17946.358175,37877.763856,63119.390852,51033.591065,11942.416347,35622.855409,46677.509645,77851.130624,49757.789399,39540.319344,66348.686255,43246.876273,55341.925530,90810.507153,6539.945394,68116.645633,23894.826783,89788.444661,32905.950899,84818.942213,38930.188002,91872.582374,72560.837485,50203.205331,49180.582219,32596.654421,66352.041332,80433.925926,83744.612299,2768.000637,4531.656667,23304.178392,86278.929381,63367.579896,0
4002a99f1221,85719.570603,44755.028919,77783.668353,2177.450610,64228.575355,82699.227632,6161.406087,89029.825657,80758.060035,8432.577542,4764.794243,70066.559090,45126.731955,73653.842564,16129.199860,55287.619151,12757.432206,16643.738529,81996.003292,92221.747921,44923.475125,86581.208096,39362.053289,21879.628332,61608.821432,7041.029730,78004.369210,72397.397082,82242.097814,83704.759222,31045.477255,79386.565471,70725.970235,30048.908485,77474.204894,71595.716738,80169.669833,61237.208482,89196.956893,89639.535884,77852.010992,91962.974099,77669.862869,87655.850319,66720.344404,32137.561440,19726.962274,57766.796662,50934.227672,62320.293643,41732.346843,70767.149775,87271.045886,66184.315888,41629.797678,91359.347105,1
82e2a37e7ee3,91174.452985,63124.087593,57239.931090,33572.093914,45362.698010,77266.006438,21943.607337,25529.023348,67565.029714,66418.960327,91049.464660,57406.251185,8312.536513,40065.213619,9448.550593,70702.329888,90330.899879,87407.241305,58266.532697,57981.596069,52417.837274,77736.504970,92842.724865,8933.191898,12343.475522,57475.752850,73237.638038,31400.040998,55362.375329,54534.703756,12566.579477,11871.384030,59011.229627,86557.440082,36226.889911,93086.325157,75130.966515,4053.277642,45221.366003,19633.695843,66445.495586,91214.975289,63817.620610,279.478251,54579.598928,80742.535104,88072.310120,16072.998270,36236.481449,56.465679,15530.201082,56985.358298,58251.752942,19314.076229,20989.211148,22023.104595,0
02460906fde4,1552.146537,88334.176996,78885.304184,3340.565836,52583.738996,10910.170825,76744.252658,49199.432091,79337.902428,93018.734902,68614.721034,34183.713015,87913.626992,63787.053905,1361.933970,35653.610277,92364.667386,9741.555091,91439.253801,38256.083158,29314.637939,90081.633064,62141.256375,1340.722492,75274.897008,93737.313466,62439.401925,79704.264874,19524.872421,52968.845607,53510.638401,85667.843770,99120.793506,45093.379138,89896.818467,27985.987789,88962.034604,27782.423035,89734.707907,96537.307039,45578.839591,26283.058721,35894.811369,49932.468508,31714.652479,44691.740387,12357.391009,77855.865134,72685.824943,2875.984678,78473.675832,59381.154036,53048.649378,73605.037213,82906.140923,91169.277577,0
fd3a9de630dc,86986.886470,21460.572846,21091.267227,94071.530618,34430.270172,94534.748043,2082.400550,41929.967962,59055.690323,86424.820161,91032.709756,85147.805210,63357.365040,60173.537522,39010.133013,94636.707585,49181.301766,50583.907377,91978.625178,1703.052684,94035.954502,61142.259029,28643.192405,4889.996184,28065.226782,19626.126959,43378.648406,70926.467836,64120.854829,30390.575883,46828.541098,7254.172804,75836.659915,61661.844036,33122.611385,38639.915866,59472.650479,73642.819188,15888.555555,6048.572385,42439.453441,37713.564317,16842.513441,49758.366488,72014.268156,49376.681430,96996.744080,77819.912704,70056.761664,38206.144345,58514.371536,76169.421108,40991.051819,67577.565888,11790.770882,69523.410998,1
1924ed15aeba,46175.890226,50526.066141,42690.097194,67261.655640,42468.301977,70630.851314,65643.268953,90201.265098,48864.838141,69337.053403,17117.118296,88406.059622,99047.124033,82763.630088,23677.467532,73054.232897,29248.392709,50323.549470,96806.308579,39706.986461,83830.077551,80946.288638,53114.719876,9529.580645,65128.422113,456.951298,19930.089772,28082.801927,62119.797139,44325.117568,4418.669374,39445.094368,14564.367693,40711.545819,25157.634219,38076.988893,61149.998283,890.053313,69590.088485,40360.270936,33281.366679,70872.414912,32329.504236,70389.832740,92345.444172,63041.379193,57788.378776,81798.930072,68332.780731,17960.423911,93075.429244,41522.349227,20498.834988,72438.044141,23135.927088,59616.336748,0
eb9958e28b3a,33692.983993,8681.878223,82629.215580,39236.790038,19484.481484,84610.423441,77993.089485,81268.144261,82092.200385,20110.887806,173.020680,47330.005888,78148.820988,88206.767363,13189.660766,35812.253579,9399.485543,4372.838179,60941.861821,32688.650259,18147.491421,55693.601280,59598.619937,96359.672869,2444.423864,22387.789744,81176.285422,15506.036359,27029.072076,13543.398461,29676.020178,44310.052685,21322.811602,52855.154634,94622.415394,13108.498764,60733.435502,23070.113054,41223.253400,12217.801962,43291.252286,2477.338012,15226.239749,93010.263361,58124.695672,92138.018005,97172.476109,8615.344599,16301.027999,58429.723594,1528.397245,60791.283475,3900.501790,31763.813027,97983.433428,42621.656083,0
0b0d9dbfe863,61155.986841,37517.805702,66782.789586,99876.393919,25131.291091,23054.108156,68751.872306,57230.250118,7195.459822,21712.283181,79639.224234,7703.837720,77346.411164,48349.329370,60363.897450,61911.933548,23091.627411,9980.496456,66293.413334,48704.265567,39949.006532,9404.748373,4660.988993,64114.947099,32577.249725,3972.764572,91808.874448,89885.060310,32550.767505,95940.549340,25669.153231,30565.546534,75369.212326,94441.800950,66636.617286,57317.787966,64066.762875,85335.062902,48890.988093,82477.967152,11835.619516,41425.498207,4389.623568,51020.126363,43969.875571,16024.980520,1950.349295,14313.356860,43868.065503,308.265498,75604.985546,40401.555199,81524.691718,82732.111121,68635.646101,87848.162434,1
d4dc7151e147,4951.952304,77294.633131,94830.681627,94197.828659,58539.844227,7153.092119,71324.925864,10729.895258,94348.902678,72110.547447,66130.226940,91694.245535,29906.861508,95437.410123,38916.667102,18812.819825,93810.723031,79291.370298,48224.137419,66135.559817,78137.535579,52418.556054,13380.151554,6205.293719,59458.576864,14255.399512,86408.129040,22970.500931,99920.505066,82303.266256,51406.840824,20677.170582,60911.796181,18887.420973,16279.832053,22993.887564,83572.410476,8905.494933,79335.658030,97467.472367,30284.111047,58335.420480,59482.466823,40393.336069,84012.079146,76245.515020,1615.233184,1804.513712,74549.586400,94853.499487,475.069246,41846.511845,57940.710272,31008.585472,99158.277379,43327.146053,1
1ae3b14ed234,56260.151933,15708.463089,96960.338317,56048.143320,71883.206765,66718.163770,80454.827586,4352.416688,65118.329858,91291.061802,64200.463760,91330.539310,33957.421533,38037.981921,94712.130369,30044.148643,72391.544123,36171.092126,89112.375319,26525.804653,62604.887779,99219.951535,63895.305682,34997.041784,83987.504789,37076.243613,69974.124466,7995.142443,15445.577275,96822.472708,81208.825482,18912.482254,29930.729593,81981.550494,84372.166595,17198.371534,7763.538389,52750.833884,66597.980293,17964.078018,60068.671675,77077.462886,61366.017962,17832.181491,31241.446151,56730.802288,94364.801661,67686.426787,23909.954335,84437.592542,49217.620333,59444.860372,10370.688649,84656.318028,78356.686944,94486.460545,1
80820a3e77a7,32730.889002,86459.368899,38793.724107,12412.737745,66968.743458,26158.893582,51476.817509,38927.052466,77706.086690,51472.558309,29309.317535,78839.388974,7482.472351,13567.151671,30006.803644,81308.870845,12676.964319,8190.639936,35894.901792,83712.350284,60463.696430,77616.062628,96824.551340,52615.172254,23767.273554,18769.648273,14902.209206,33710.280289,5075.114367,18930.720327,27158.721924,5053.050806,25639.263848,94794.542898,30169.545967,39121.296473,74861.681429,2515.737264,39028.002307,20029.542396,55275.566796,57320.175287,93878.173060,87110.342299,74987.262098,73726.303598,39398.223040,42580.774704,15324.608525,31347.281783,29674.561819,51383.368371,85808.729047,36952.333761,4304.563250,31641.200990,1
5ebe1dd96f27,83950.161352,96830.257612,88889.813068,79402.902285,45923.730564,83068.303397,36097.867337,75611.363314,70031.167899,26417.463007,35655.268739,20447.525961,47395.229727,42702.430649,19091.358859,62391.173472,72264.304460,95959.399344,12814.750528,44741.782123,35350.337278,8936.315116,4808.594739,87674.404735,8752.451093,42932.087515,58936.978423,95608.254347,37059.777244,73163.917649,16033.300861,87047.464037,69398.839155,55219.094562,82936.737081,55157.347365,3334.111855,364.525311,68673.757459,24942.023752,2579.695646,18793.324586,37595.380882,78654.189896,89588.797862,55702.057022,94463.822683,15684.664668,68712.968751,42892.350087,26753.453879,45835.580771,33960.165536,587.219944,8882.655226,78621.634053,1
361ea9c865c5,79408.235799,12757.227729,22731.428028,83846.183598,87509.507107,51833.836866,98283.952348,85399.449184,48799.822147,78973.556210,63892.857243,7862.776861,59955.911409,39717.421716,29609.793044,25252.635267,25910.336227,15612.545835,10112.315003,99464.363012,47381.570584,15372.185871,7647.266437,47440.776298,38204.682627,56810.023858,23734.038286,13356.678637,58951.238942,86865.702225,79258.409805,64183.944277,90877.885842,60835.166463,61292.221468,85735.620605,19144.287401,45892.385693,15749.874256,90101.315684,63237.450337,20690.632431,16849.936215,48905.470181,66179.406140,88858.809088,17055.789682,56416.548231,72561.519921,72266.151225,13882.512702,49743.799004,8421.371276,33327.019162,93655.348623,3590.443101,0
5c33085d79c1,57338.429671,71971.160472,39335.045041,71195.484447,16518.717147,23150.863775,57937.147055,86020.894933,41472.538007,29534.959175,34507.407873,40058.939784,17929.003129,14581.854685,24914.814920,83156.026505,36343.879739,69207.332356,78906.684536,62132.220049,71756.597282,48764.553861,17289.960523,25358.171677,59881.915353,51339.954671,89376.743959,51915.045255,12264.784705,34392.190275,82812.448550,70701.614709,16911.524821,93988.774751,29377.796454,37430.905717,53251.833817,71082.958148,24391.416256,3479.527068,56876.628873,48725.412651,94541.922596,4286.340517,44673.672382,15214.871165,10707.118218,35265.000379,54058.715488,82064.187603,44710.234616,3120.880507,66620.875253,7067.767085,24086.819309,26385.584724,0
31cd424779a6,69108.032654,94623.705609,45513.055946,132.890552,6142.735422,39722.200174,79557.387918,42330.434311,94782.956305,9939.133610,27474.403209,89856.891313,52124.469570,92036.472308,47693.614181,21543.689440,36481.910356,88113.349046,21166.484476,38167.684999,15967.434591,52404.079218,24152.759276,297.315374,34715.336725,87378.067228,45183.185171,42766.154028,52143.005329,99864.730089,52611.363634,26650.163178,71535.522782,49266.841502,87696.645849,86154.002531,14231.218859,46975.142635,86026.480050,97885.239412,8477.622940,31908.450401,97004.423371,54076.643946,29434.611682,55897.399562,29926.101040,16359.528496,13116.348796,2265.323924,14457.470364,93554.310073,63350.361331,29744.587841,38454.515038,1958.721816,1
70614f5b3fdf,37145.215923,31732.801711,36661.778360,50562.424087,12167.403955,82794.198431,2611.969747,56041.456846,3926.780943,36040.408602,35408.600300,43088.859327,22516.765213,39765.882897,27939.211748,46899.301643,50433.760245,3737.874837,4452.314708,75.011645,87994.067161,94081.424915,73942.976820,59165.617302,71484.668095,99579.597427,93940.554928,44437.184344,49807.311050,26472.115321,18130.754322,26468.911070,27436.991213,30566.461167,8520.723149,26005.933823,11723.962112,91502.902048,91271.380372,2673.922038,11887.407882,90885.996040,62712.043832,91095.067517,12573.714834,30650.862893,8400.925330,87984.730496,81734.665883,7905.742301,15647.088224,21791.413351,94710.229860,65956.580003,7093.456074,32872.625372,0
13028b0e593e,77799.033370,3280.716434,36680.572939,34227.405265,12783.950733,55313.754891,91571.731441,1921.540078,81045.288552,2695.956988,49206.761319,87237.895318,73731.234716,63233.813304,58733.971838,97059.737640,47446.188989,40898.196058,56949.915117,73360.299824,96353.811502,38299.878158,88951.866033,3414.782976,99645.018705,83023.435807,91019.384667,41332.080942,39405.930878,93834.885718,78455.770527,53974.347944,88173.716057,24333.004987,81072.156181,33229.411034,9369.008223,68216.474147,66200.027482,580.982529,37825.461728,83477.305290,97961.994425,96315.927647,34124.375775,5779.646003,79759.089284,42766.134887,14053.076402,50028.398564,12897.728048,18582.095322,68268.471710,23823.939287,97666.315944,80310.302709,1
a540fd0928a5,37274.222282,87093.819257,80804.040575,55630.916998,78520.004294,46023.584426,68791.731339,77550.429708,75189.266458,70535.597909,28333.218274,7999.174515,69506.218887,24264.641941,16636.724851,40951.253438,64653.292516,85037.407962,57025.416416,25650.185715,59252.321384,76724.106326,36919.026853,44412.206106,92219.638987,27157.662176,67747.163974,34089.860098,52229.369590,60275.464590,31115.909067,19500.527605,17647.817245,18688.696992,32895.892050,24108.325831,858.262344,52760.255258,6813.700679,35535.256653,19977.296282,79632.438162,12728.158041,50142.769979,14580.684398,90150.018996,23536.339163,70749.624173,58071.651854,75037.794843,15994.468613,57136.313015,7594.713414,56351.262029,67019.861383,36329.270372,1
ccc1ceeb685f,3139.132032,83281.152735,37135.862845,77207.273654,15793.685595,34367.642935,26127.844971,87983.187591,19994.549495,37541.768994,33025.934265,54941.101738,59132.976269,34537.533162,15858.518182,76321.867326,72922.983620,74647.726398,95187.316247,1084.737936,99.487727,27003.721912,944.822985,57844.015080,71171.358059,40298.231280,9622.944012,27648.962529,94889.299347,16455.549566,60015.984350,4420.864277,16358.032615,10136.681079,14193.445437,11012.016305,85031.512514,18449.456485,8683.914778,61710.747182,55606.306719,18394.828076,93565.070892,40860.472315,20509.831919,42903.483243,9094.210613,61575.658461,35659.546390,98331.026943,21303.139290,36479.620829,80597.110138,5083.249296,89340.846808,26565.103651,1
c741e3cdf362,43093.623191,7676.164491,72307.952786,4388.939864,77660.126205,54356.107323,3119.583740,77205.953692,43371.576949,61228.908158,48452.920350,4480.061148,14262.453445,29745.955683,76113.071466,40526.491105,48924.770012,32750.138884,59057.234827,4562.333344,43380.690766,75467.700614,41336.555236,28502.970365,48317.874614,77275.891333,83907.541923,80460.970087,98426.924743,67078.939649,80310.879389,63087.831971,31602.408457,8850.044743,95333.676652,68434.321646,60947.179423,74128.357576,29239.778881,72261.318968,74167.699356,72087.123321,61498.387844,81344.035123,31975.706380,93920.581544,91654.804704,86133.477460,75246.025932,45452.486165,88499.830272,30961.606556,4108.317965,3988.459269,25475.906636,92430.944079,1
a88cbe5deea1,3481.685975,70816.650201,136.053837,18472.086567,87117.979300,63849.095126,77322.603353,2688.137258,54999.805072,62228.841350,80960.338418,2461.262898,32788.804847,75132.380494,99452.190678,52493.139487,4699.787926,66179.049509,82945.196092,77236.709998,77740.384969,11534.693873,38887.599698,41590.764187,48300.485207,18665.314880,73300.739635,39294.628273,87958.869500,72914.521454,86753.205262,35442.765924,99489.300634,14217.112140,12297.695846,87162.094743,18475.697273,86494.911730,1532.504490,97444.902091,30999.230068,19341.136144,40888.432725,13203.855013,92263.378301,29165.648705,87399.043263,45324.583920,10487.050783,50245.657111,61772.558675,19206.300504,95187.913479,75628.915253,44022.984106,37831.192047,0
087f61d4ecb1,65104.507386,87047.332475,97953.975728,35561.797742,66111.561038,55617.032318,47556.956512,49428.799774,78166.458628,1123.778407,58104.001197,24545.575498,96613.151390,97428.372408,92615.080728,77317.672006,8198.448157,67871.239931,62493.843475,88325.888206,74617.057052,5368.825323,56902.927580,33029.864425,24709.284304,2050.450637,86436.850821,67794.679601,43167.633921,67356.738419,2959.745218,37718.664262,81924.651816,81285.617717,71660.172206,9758.193788,53497.336295,88288.660963,96556.422883,20979.544820,77557.174952,77937.558541,77627.172940,49953.153390,76606.875365,72317.110160,6575.938737,4596.023024,61060.524041,6218.689231,39133.481416,3145.445407,93865.666580,72647.519593,24602.800463,44722.700748,0
8ecbc5fca466,51030.564593,60764.458314,93373.081270,26201.374376,83238.104449,39746.242649,37613.852622,88354.898009,99969.614466,34635.589383,69889.001776,27152.268410,44842.288635,86103.412177,52593.317642,1857.604088,81306.897173,53007.520199,21239.933316,2758.681150,10042.476446,96874.247041,15614.841042,87909.337325,9292.353598,19454.276120,71507.521771,31242.638774,867.818760,63552.769397,24050.494097,15379.189117,81036.902179,68332.339976,85274.022243,19934.908160,47985.393722,25289.115875,32686.111749,73745.008048,90072.333918,40644.540636,83840.051030,41064.029643,42165.942458,55657.300982,3553.085130,37465.417507,10989.419291,89824.220610,38109.034982,13960.255935,2740.885153,56687.669041,21188.512044,96231.252516,0
29b94003dfc7,28231.826962,41173.847791,69531.527688,38666.999422,90045.266276,89623.482463,16179.471386,22396.384346,28563.611275,17504.785387,3017.574797,84368.358702,25380.605069,64243.495678,43570.930617,93614.964122,19011.333323,76974.757155,33415.800366,23225.741770,76472.801130,13805.356440,99898.994150,60613.077015,57043.227264,27593.237800,1155.602517,45377.060898,40638.520686,49457.860795,3908.769660,79727.357571,43744.624192,37170.851460,9747.984080,61359.066809,14665.591561,39725.533711,9555.644644,67460.462098,92242.677134,78359.203270,59903.590417,78741.284611,19269.422536,80202.079714,96193.983703,99432.825583,142.970991,64882.454948,78778.720751,61391.578939,58935.611244,94883.014421,82470.652633,13148.215985,1
601e8b41c7da,6672.498698,24423.119775,18331.079001,83162.396036,19667.142330,18069.327916,60351.136658,98071.974846,81316.564186,85026.376548,28837.629991,39004.100838,63489.632366,75749.939837,31175.031057,54349.632853,95785.262856,97435.290526,67987.138928,84691.438525,78111.664149,83062.381388,45241.099296,91051.898741,73780.200524,47871.168168,7781.356690,34892.958513,51189.622507,52059.364230,43238.060259,51663.441246,87550.055609,16921.964209,70092.756748,70288.803335,12864.414948,9976.127452,96229.445940,38181.172828,16982.592869,50922.661301,92058.230168,44230.317611,54451.317021,73528.493723,80858.547571,37507.000434,30625.899409,88452.269563,40729.200881,17648.864842,33548.942055,97770.002948,11367.851322,83829.110267,0
647c1a0736ea,49345.160151,6488.449814,88901.013068,59829.436317,96674.749186,87631.220838,18168.760952,2974.539979,2202.785581,75746.700626,49357.627747,55203.703727,39995.158954,40692.628113,3268.389514,63935.584055,27967.149307,69843.700040,20884.309860,88480.191855,26958.100624,53234.720275,59462.664908,31996.675391,93582.627022,52470.366147,7779.089804,7735.265057,41689.189900,62508.678117,51076.187084,28444.965156,52782.826016,79589.204139,1894.067870,47508.633540,27864.765553,48584.897004,76915.394948,83157.796780,91925.459168,96301.010405,67889.097723,81601.253006,96508.634733,19177.697937,47426.563405,26938.450067,74739.478356,93696.394625,40812.824381,57458.097430,84797.660397,83912.110188,41305.303447,75149.143690,0
9d3060605ed2,52902.951617,30563.890016,24626.593076,66107.848710,13278.949019,86142.399169,52880.103483,48083.927397,74297.848671,20558.024847,18140.917370,5707.041590,1822.991677,8724.432196,8609.650584,44604.712386,6929.848949,36988.300206,71596.727074,21329.260062,2480.993919,17267.958280,28914.848347,82287.867387,30365.000317,37108.282191,31504.093580,73314.542695,85746.749798,4489.774749,38790.557223,41647.153163,98207.255213,37613.599700,9720.785992,3742.306589,43291.882247,52934.831589,20386.654093,51028.192812,89717.229468,19513.423890,95439.204736,40647.705093,33694.082475,50809.232283,10677.121008,40036.188028,61384.250052,33627.028237,20281.092411,1655.053016,11121.818830,45128.570950,24692.410385,65896.089871,1
381c69db2c6b,99463.282025,55738.883921,55024.060577,93501.879989,70631.685138,24676.642923,97347.405713,22264.380266,62340.264593,36025.970197,49545.607410,73983.943580,90184.152374,4068.434576,11961.065265,26764.143259,15478.527405,27720.380846,67768.975041,67179.531714,10789.256953,92470.844153,75130.018756,37603.550035,9645.894713,82842.352686,99761.327958,90472.786519,69576.049864,80713.566736,60021.563578,37647.067275,76808.598720,70710.724944,45417.456159,86473.311834,93504.290855,11409.307076,70373.462666,87273.818000,73717.605881,18947.917625,640.431000,99857.489194,93395.224389,283.403617,62757.629307,56224.356830,45937.686200,3383.938458,98077.827316,90954.775530,50062.623091,60821.832191,11670.567893,77273.783122,1
0e8233171558,61557.104988,53773.383507,24252.680305,89899.350247,68245.007137,59912.892322,61147.936657,3726.846057,98172.808922,82436.401489,70318.988600,43254.051618,8617.514296,34608.145875,408.982017,26187.903959,55300.722604,88436.364806,37122.090200,13466.197458,76148.844756,84491.125017,60709.091921,68831.760082,40654.420070,76950.527775,46203.749615,60195.917422,21040.128617,15862.983699,7626.553971,21215.241489,25944.727970,92833.189761,80221.668668,8055.511603,66240.258837,25818.136002,90604.509893,3330.551574,89155.708835,62811.985709,5131.088648,48193.484381,22228.015463,90307.806569,85703.149643,62182.776397,95520.004403,94475.646226,42248.278161,340.584281,29517.622600,85515.149394,69847.320111,21191.305916,1
845fe825d9ea,11497.317163,2200.636015,46946.442579,28982.160075,75457.812567,78846.217517,50819.424746,67556.341609,94568.047174,14785.995030,5869.903083,44871.541667,37476.748110,27459.939096,58207.564970,26969.520747,98121.142074,46148.417818,39738.943096,88271.946072,2039.088905,77656.941792,38245.243614,9783.189714,22123.490619,98325.331239,49467.385258,52276.341717,94511.582552,47567.433698,93666.924561,36851.376314,6077.135543,54631.935545,19225.314936,28106.471391,48673.140222,36147.519725,26116.314530,71768.473656,57635.618500,12646.287495,86722.261121,65918.155641,34112.473243,89126.602558,58322.858643,46968.613546,22388.674111,81883.549428,43685.628545,80418.775348,92269.209514,52509.264978,34565.540118,53510.907372,0
bba48febf542,77393.617686,39828.017676,22598.203703,32754.307199,87017.408331,11429.880376,56102.605411,27257.294505,85484.337933,87876.227553,55757.632672,66473.896837,27275.360061,10677.632746,78750.688836,69839.027222,33499.259155,12569.114389,45253.366321,72868.497211,61803.903930,49864.464653,7331.786520,60171.201292,23275.524597,83405.083373,23512.087625,94774.337221,6420.998636,70332.839308,68880.206124,29985.739000,20758.566075,509.135343,79290.158642,8530.952292,7605.721366,61405.067850,25786.933538,26528.948338,72357.501419,98816.062307,16692.389003,73879.912380,62336.887653,7803.449108,99339.568550,63293.635262,78812.098366,1637.148967,82212.053971,24961.408575,96086.806183,83777.709433,73119.025109,25156.374065,1
d2470f517076,31393.514370,54586.953015,9657.472830,56623.583094,83129.647438,11060.718935,1266.905264,50371.511632,75737.904663,46572.494127,31931.470255,69674.853022,54169.691421,54140.608811,19637.330314,75284.893938,49722.683438,12227.610866,58034.530874,10289.035924,95549.005231,85134.112550,84801.511228,31461.471004,54605.836895,83755.069305,44094.378271,8835.735858,64757.037960,95346.082744,36941.964277,53134.723692,52984.905707,88232.214417,88757.342958,38084.441152,56537.386637,60710.947186,1444.705306,98135.093506,89819.734396,979.804086,22618.432553,9187.436779,41969.801717,61991.395849,64810.517507,4632.355695,61111.254972,71884.578178,53797.765521,86828.326957,61913.509665,88554.197854,57865.176105,15210.002738,0
e862e9792191,62816.135272,47450.043715,64102.108943,68137.713917,70643.385407,76231.959818,30423.596840,50944.887743,98734.234678,18391.831233,92377.863766,2659.621089,34.282184,12610.745508,43525.526538,46677.691751,84329.910372,93233.322177,20179.548555,61865.084528,4960.814587,93768.644210,96139.421999,84498.765596,37546.454293,44638.231672,44813.549966,74997.029521,94829.483658,63458.485853,87114.614108,72336.769126,5376.278059,32763.707690,10937.143856,39860.466601,20696.217919,56930.976045,67854.277555,88904.081806,39700.168722,5745.661364,20993.552283,12656.970219,37469.537683,70712.786782,39114.726790,51157.484208,71805.187995,39309.761929,68032.540005,33228.499192,63969.416728,46923.006879,75852.978665,60349.017318,0
e47db3e06d9f,66545.067879,47390.236427,13760.777841,13005.207339,68095.543278,9888.562222,27226.042847,98174.125235,79435.331830,18928.171612,90961.554692,92368.839072,29146.020329,7649.994937,22842.242949,78521.960244,55378.269099,21332.800892,16605.092584,66836.943881,71408.331723,69133.149068,41383.150712,3754.751406,45117.259867,4995.327126,51824.716803,95897.027978,98038.246539,14515.187809,85461.308681,44699.623524,68003.331343,6254.790283,38124.049203,33055.239352,24116.409808,24422.450338,92278.271405,89037.243563,65789.094585,29424.477717,57119.511470,6529.752959,84458.396108,56569.544649,94084.897681,26895.003876,88409.374503,98822.256157,34429.154227,76396.129845,77824.397347,26550.430229,47229.711803,8762.323414,1
fc6f9aa7b6cd,63576.615384,80549.596146,30431.229411,82210.357598,54123.580469,70312.760050,82629.299538,4446.108437,54161.956921,68177.419283,3126.693222,91256.841311,59206.441533,77725.856778,9832.966305,24470.007072,61969.622325,66924.519787,84469.237627,22887.637587,64374.086542,33138.282144,59703.238325,77806.263854,19749.098943,25468.685996,35655.719191,3063.429807,86665.500489,38763.811098,89905.022352,38778.710177,44914.767941,36774.383505,76286.244336,18827.501690,35433.139539,67020.366755,3081.073108,89893.957253,86077.838122,11921.507861,92046.125726,79842.804935,70374.067242,18353.248876,69242.354300,56228.853843,37276.737729,41382.516214,15233.949068,14178.882910,68345.756054,89146.846872,28389.840374,3182.281838,0
8c295fcbf8ac,60806.868899,27001.120222,73535.580310,26151.350014,58276.280206,90495.914207,37215.820566,44100.261724,13579.162590,4911.978665,9248.201827,24065.389798,56373.621043,12106.128670,12538.995417,29468.516777,74513.443154,70216.108420,4614.694710,65084.267113,43857.287837,5211.313871,10461.148448,79620.497001,54924.706318,96405.897499,21102.834720,46188.629601,41509.970771,94984.503372,385.873053,35190.695591,33283.665245,81604.471701,78818.520353,17816.941045,58827.223309,65678.686662,90183.340212,15341.472977,89603.975774,2599.536204,27486.629270,96692.513500,97021.927008,56826.723419,29955.052696,77294.237982,43899.786742,43214.321341,29421.380354,17343.133964,40342.094246,30813.382970,15263.110478,2969.748354,0
a3eb629c910d,27574.777769,75156.157133,11246.653156,10693.471789,92272.047187,23792.039212,16547.212467,76133.394257,27934.636096,42547.888367,71111.797609,81855.798320,11112.589671,54580.090961,82017.461793,41446.227522,78612.244915,13801.909929,54530.252119,79047.127919,77398.791431,84933.440915,61076.760265,1520.118355,79450.825488,55605.219391,83402.034924,23400.752312,85432.402088,49425.064619,17725.590018,12589.957140,51671.102112,47393.722513,35220.200544,49378.264955,6691.442871,5655.938239,96001.238815,13808.788273,37359.552914,18793.113576,99369.657430,82513.557657,87973.496345,51335.461798,24791.959968,2314.449412,42446.369575,5356.804058,58348.471367,6649.275294,68462.747659,66339.250251,83565.730649,85135.240453,0
2309f36ed789,87556.273420,74531.803787,79192.064596,6386.117023,16828.690579,76835.740190,86801.933778,97168.409191,33672.721528,90464.373380,20598.930238,98983.398873,95636.871657,28656.220963,47256.063209,6310.878721,78005.114116,20514.769324,5990.781230,56465.883787,84271.457159,95456.490705,36198.257061,13764.952897,81991.114719,52984.824872,27323.696626,67449.377016,66575.800709,58014.123425,98309.306739,14616.138870,28969.957389,42865.822519,49172.148633,32974.309142,91789.266189,25746.180622,33402.644190,99929.021865,19212.193387,21431.688156,68646.718986,52640.627485,5175.913074,32820.668904,3127.880151,79137.982298,85712.208040,87874.286348,78188.509810,82496.082893,59533.962684,13856.563960,68385.000357,92497.146106,0
6d380da5db63,1883.247651,65644.071820,77213.068658,20787.668108,76699.283279,27073.971257,17084.883366,50167.127213,82789.944030,91697.430400,531.454687,11555.328657,28569.119478,1029.376851,84855.777129,42392.383618,2882.927491,2532.731688,40824.236704,1315.527447,97955.800407,10903.738899,69422.691202,69018.131151,66954.353115,44913.970292,34472.839098,14522.991164,82250.439881,81166.406949,12644.399452,74746.566306,82356.475389,64565.714735,50748.363895,25223.708861,51752.920506,5.630568,69034.249805,57480.140736,76898.765613,15789.279367,26356.426850,16685.333109,85777.739984,42434.662042,48463.624190,56906.873184,78350.322660,98553.649970,80270.192934,29784.496930,4117.669573,64443.183496,87974.347477,76167.143461,0
