,word,pos_tag
26665,balaenopteridae,NN
26666,balafo,NN
26667,balagan,NN
26668,balaghat,IN
26669,balaghaut,NN
26670,balai,NN
26671,balaic,NN
26672,balayeuse,NN
26673,balak,NN
26674,balaklava,NN
26675,balalaika,NN
26676,balalaikas,NN
26677,balan,NN
26678,balance,NN
26679,balanceable,JJ
26680,balanced,VBN
26681,balancedness,NN
26682,balancelle,NN
26683,balanceman,NN
26684,balancement,NN
26685,balancer,NN
26686,balancers,NNS
26687,balances,NNS
26688,balancewise,NN
26689,balancing,VBG
26690,balander,NN
26691,balandra,NN
26692,balandrana,NN
26693,balaneutics,NNS
26694,balangay,NN
26695,balanic,NN
26696,balanid,NN
26697,balanidae,NN
26698,balaniferous,JJ
26699,balanism,NN
26700,balanite,NN
26701,balanites,NNS
26702,balanitis,NN
26703,balanoblennorrhea,NN
26704,balanocele,NN
26705,balanoglossida,NN
26706,balanoglossus,NN
26707,balanoid,NN
26708,balanophora,NN
26709,balanophoraceae,NN
26710,balanophoraceous,JJ
26711,balanophore,NN
26712,balanophorin,NN
26713,balanoplasty,NN
26714,balanoposthitis,NN
26715,balanopreputial,NN
26716,balanops,NNS
26717,balanopsidaceae,NN
26718,balanopsidales,NNS
26719,balanorrhagia,NN
26720,balant,NN
26721,balanta,NN
26722,balante,NN
26723,balantidial,NN
26724,balantidiasis,NN
26725,balantidic,NN
26726,balantidiosis,NN
26727,balantidium,NN
26728,balanus,NN
26729,balao,NN
26730,balaos,NN
26731,balaphon,NN
26732,balarama,NN
26733,balarao,NN
26734,balas,NNS
26735,balases,NNS
26736,balat,NN
26737,balata,NN
26738,balatas,NNS
26739,balate,NN
26740,balatong,NN
26741,balatron,NN
26742,balatronic,NN
26743,balatte,NN
26744,balau,NN
26745,balausta,NN
26746,balaustine,NN
26747,balaustre,NN
26748,balawa,NN
26749,balawu,NN
26750,balboa,NN
26751,balboas,NN
26752,balbriggan,NN
26753,balbusard,NN
26754,balbutiate,NN
26755,balbutient,NN
26756,balbuties,NNS
26757,balche,NN
26758,balcon,NN
26759,balcone,NN
26760,balconet,NN
26761,balconette,NN
26762,balcony,NN
26763,balconied,VBN
26764,balconies,NNS
26765,bald,NN
26766,baldacchini,NN
26767,baldacchino,NN
26768,baldachin,NN
26769,baldachined,VBN
26770,baldachini,NN
26771,baldachino,NN
26772,baldachinos,NNS
26773,baldachins,NNS
26774,baldakin,NN
26775,baldaquin,NN
26776,baldberry,NN
26777,baldcrown,NN
26778,balded,VBN
26779,balden,NN
26780,balder,NN
26781,balderdash,NN
26782,baldest,NN
26783,baldfaced,VBN
26784,baldhead,NN
26785,baldheaded,VBN
26786,baldheads,NNS
26787,baldy,NN
26788,baldicoot,NN
26789,baldie,NN
26790,balding,NN
26791,baldish,NN
26792,baldly,RB
26793,baldling,NN
26794,baldmoney,NN
26795,baldmoneys,NNS
26796,baldness,NN
26797,baldnesses,NNS
26798,baldoquin,NN
26799,baldpate,NN
26800,baldpated,VBN
26801,baldpatedness,NN
26802,baldpates,NNS
26803,baldrib,NN
26804,baldric,NN
26805,baldrick,NN
26806,baldricked,VBN
26807,baldricks,NNS
26808,baldrics,NNS
26809,baldricwise,NN
26810,balds,NNS
26811,balducta,NN
26812,balductum,NN
26813,baldwin,NN
26814,bale,NN
26815,baleare,NN
26816,balearian,NN
26817,balearic,NN
26818,balearica,NN
26819,balebos,NNS
26820,baled,VBN
26821,baleen,NN
26822,baleens,NNS
26823,balefire,NN
26824,balefires,NNS
26825,baleful,NN
26826,balefully,RB
26827,balefulness,NN
26828,balei,NN
26829,baleys,NNS
26830,baleise,NN
26831,baleless,NN
26832,baler,NN
26833,balers,NNS
26834,bales,NNS
26835,balestra,NN
26836,balete,NN
26837,balewort,NN
26838,bali,NN
26839,balian,NN
26840,balibago,NN
26841,balibuntal,NN
26842,balibuntl,NN
26843,balija,NN
26844,balilla,NN
26845,balimbing,NN
26846,baline,NN
26847,balinese,NN
26848,baling,NN
26849,balinger,NN
26850,balinghasay,NN
26851,balisaur,NN
26852,balisaurs,NNS
26853,balisier,NN
26854,balistarii,NN
26855,balistarius,NN
26856,balister,NN
26857,balistes,NNS
26858,balistid,NN
26859,balistidae,NN
26860,balistraria,NN
26861,balita,NN
26862,balitao,NN
26863,baliti,NN
26864,balize,NN
26865,balk,NN
26866,balkan,NN
26867,balkanic,NN
26868,balkanization,NN
26869,balkanize,NN
26870,balkanized,VBN
26871,balkanizing,NN
26872,balkans,NNS
26873,balkar,NN
26874,balked,VBD
26875,balker,NN
26876,balkers,NNS
26877,balky,NN
26878,balkier,NN
26879,balkiest,NN
26880,balkily,RB
26881,balkiness,NN
26882,balking,NN
26883,balkingly,RB
26884,balkis,NN
26885,balkish,NN
26886,balkline,NN
26887,balklines,NNS
26888,balks,NNS
26889,ball,NN
26890,ballad,NN
26891,ballade,NN
26892,balladeer,NN
26893,balladeers,NNS
26894,ballader,NN
26895,balladeroyal,NN
26896,ballades,NNS
26897,balladic,NN
26898,balladical,JJ
26899,balladier,NN
26900,balladise,NN
26901,balladised,VBN
26902,balladising,NN
26903,balladism,NN
26904,balladist,NN
26905,balladize,NN
26906,balladized,VBN
26907,balladizing,NN
26908,balladlike,NN
26909,balladling,NN
26910,balladmonger,NN
26911,balladmongering,NN
26912,balladry,NN
26913,balladries,NNS
26914,balladromic,NN
26915,ballads,NNS
26916,balladwise,NN
26917,ballahoo,NN
26918,ballahou,NN
26919,ballam,NN
26920,ballan,NN
26921,ballant,NN
26922,ballarag,NN
26923,ballard,NN
26924,ballas,NNS
26925,ballast,NN
26926,ballastage,NN
26927,ballasted,VBN
26928,ballaster,NN
26929,ballastic,JJ
26930,ballasting,NN
26931,ballasts,NNS
26932,ballat,NN
26933,ballata,NN
26934,ballate,NN
26935,ballaton,NN
26936,ballatoon,NN
26937,ballbuster,NN
26938,ballcarrier,NN
26939,balldom,NN
26940,balldress,NN
26941,balled,VBN
26942,baller,NN
26943,ballerina,NN
26944,ballerinas,NNS
26945,ballerine,NN
26946,ballers,NNS
26947,ballet,NN
26948,balletic,JJ
26949,balletically,RB
26950,balletomane,NN
26951,balletomanes,NNS
26952,balletomania,NN
26953,ballets,NNS
26954,ballett,NN
26955,ballfield,NN
26956,ballflower,NN
26957,ballgame,NN
26958,ballgames,NNS
26959,ballgown,NN
26960,ballgowns,NNS
26961,ballhausplatz,NN
26962,ballhawk,NN
26963,ballhawks,NN
26964,ballhooter,NN
26965,balli,NN
26966,bally,RB
26967,balliage,NN
26968,ballies,NNS
26969,ballyhack,NN
26970,ballyhoo,NN
26971,ballyhooed,NN
26972,ballyhooer,NN
26973,ballyhooing,NN
26974,ballyhoos,NN
26975,balling,NN
26976,ballyrag,NN
26977,ballyragged,VBN
26978,ballyragging,NN
26979,ballyrags,NNS
26980,ballised,VBN
26981,ballism,NN
26982,ballismus,NN
26983,ballist,NN
26984,ballista,NN
26985,ballistae,NN
26986,ballistic,JJ
26987,ballistically,RB
26988,ballistician,NN
26989,ballisticians,NNS
26990,ballistics,NNS
26991,ballistite,NN
26992,ballistocardiogram,NN
26993,ballistocardiograph,NN
26994,ballistocardiography,NN
26995,ballistocardiographic,JJ
26996,ballistophobia,NN
26997,ballium,NN
26998,ballywack,NN
26999,ballywrack,NN
27000,ballmine,NN
27001,ballo,NN
27002,ballock,NN
27003,ballocks,NNS
27004,balloen,NN
27005,ballogan,NN
27006,ballon,NN
27007,ballone,NN
27008,ballones,NNS
27009,ballonet,NN
27010,ballonets,NNS
27011,ballonette,NN
27012,ballonne,NN
27013,ballonnes,NNS
27014,ballons,NNS
27015,balloon,NN
27016,balloonation,NN
27017,ballooned,VBN
27018,ballooner,NN
27019,balloonery,NN
27020,ballooners,NNS
27021,balloonet,NN
27022,balloonfish,NN
27023,balloonfishes,NNS
27024,balloonflower,NN
27025,balloonful,NN
27026,ballooning,NN
27027,balloonish,NN
27028,balloonist,NN
27029,balloonlike,NN
27030,balloons,NNS
27031,ballot,NN
27032,ballota,NN
27033,ballotade,NN
27034,ballotage,NN
27035,ballote,NN
27036,balloted,VBN
27037,balloter,NN
27038,balloters,NNS
27039,balloting,NN
27040,ballotist,NN
27041,ballots,NNS
27042,ballottable,JJ
27043,ballottement,NN
27044,ballottine,NN
27045,ballottines,NNS
27046,ballow,NN
27047,ballpark,NN
27048,ballparks,NNS
27049,ballplayer,NN
27050,ballplayers,NNS
27051,ballplatz,NN
27052,ballpoint,NN
27053,ballpoints,NNS
27054,ballproof,NN
27055,ballroom,NN
27056,ballrooms,NNS
27057,balls,NNS
27058,ballsy,NN
27059,ballsier,NN
27060,ballsiest,NN
27061,ballstock,NN
27062,ballup,NN
27063,ballute,NN
27064,ballutes,NNS
27065,ballweed,NN
27066,balm,NN
27067,balmacaan,NN
27068,balmarcodes,NNS
27069,balmawhapple,NN
27070,balmy,NN
27071,balmier,NN
27072,balmiest,NN
27073,balmily,RB
27074,balminess,NN
27075,balmlike,NN
27076,balmony,NN
27077,balmonies,NNS
27078,balmoral,JJ
27079,balmorals,NNS
27080,balms,NNS
27081,balnea,NN
27082,balneae,NN
27083,balneal,NN
27084,balneary,NN
27085,balneation,NN
27086,balneatory,NN
27087,balneographer,NN
27088,balneography,NN
27089,balneology,NN
27090,balneologic,NN
27091,balneological,JJ
27092,balneologist,NN
27093,balneophysiology,NN
27094,balneotechnics,NNS
27095,balneotherapeutics,NNS
27096,balneotherapy,NN
27097,balneotherapia,NN
27098,balneum,NN
27099,balnibarbi,NN
27100,baloch,NN
27101,baloghia,NN
27102,balolo,NN
27103,balon,NN
27104,balonea,NN
27105,baloney,NN
27106,baloneys,NNS
27107,baloo,NN
27108,balopticon,NN
27109,balor,NN
27110,baloskion,NN
27111,baloskionaceae,NN
27112,balotade,NN
27113,balourdise,NN
27114,balow,NN
27115,balr,NN
27116,bals,NNS
27117,balsa,NN
27118,balsam,NN
27119,balsamaceous,JJ
27120,balsamation,NN
27121,balsamea,NN
27122,balsameaceae,NN
27123,balsameaceous,JJ
27124,balsamed,VBN
27125,balsamer,NN
27126,balsamy,NN
27127,balsamic,NN
27128,balsamical,JJ
27129,balsamically,RB
27130,balsamiferous,JJ
27131,balsamina,NN
27132,balsaminaceae,NN
27133,balsaminaceous,JJ
27134,balsamine,NN
27135,balsaming,NN
27136,balsamitic,JJ
27137,balsamiticness,NN
27138,balsamize,NN
27139,balsamo,NN
27140,balsamodendron,NN
27141,balsamorrhiza,NN
27142,balsamous,JJ
27143,balsamroot,NN
27144,balsams,NNS
27145,balsamum,NN
27146,balsamweed,NN
27147,balsas,NN
27148,balsawood,NN
27149,balt,NN
27150,baltei,NN
27151,balter,NN
27152,baltetei,NN
27153,balteus,NN
27154,balthasar,NN
27155,baltheus,NN
27156,balti,NN
27157,baltic,JJ
27158,baltimore,NN
27159,baltimorean,NN
27160,baltimorite,NN
27161,baltis,NN
27162,balu,NN
27163,baluba,NN
27164,baluch,JJ
27165,baluchi,NN
27166,baluchistan,NN
27167,baluchithere,RB
27168,baluchitheria,NN
27169,baluchitherium,NN
27170,baluga,NN
27171,balun,NN
27172,balunda,NN
27173,balushai,NN
27174,baluster,NN
27175,balustered,VBN
27176,balusters,NNS
27177,balustrade,NN
27178,balustraded,VBN
27179,balustrades,NNS
27180,balustrading,NN
27181,balut,NN
27182,balwarra,NN
27183,balza,NN
27184,balzacian,NN
27185,balzarine,NN
27186,bam,NN
27187,bamah,NN
27188,bamalip,NN
27189,bamangwato,NN
27190,bambacciata,NN
27191,bamban,NN
27192,bambara,NN
27193,bambini,NN
27194,bambino,NN
27195,bambinos,NNS
27196,bambocciade,NN
27197,bambochade,NN
27198,bamboche,NN
27199,bamboo,NN
27200,bamboos,NN
27201,bamboozle,NN
27202,bamboozled,VBN
27203,bamboozlement,NN
27204,bamboozler,NN
27205,bamboozlers,NNS
27206,bamboozles,NNS
27207,bamboozling,NN
27208,bambos,NNS
27209,bamboula,NN
27210,bambuba,NN
27211,bambuco,NN
27212,bambuk,NN
27213,bambusa,NN
27214,bambuseae,NN
27215,bambute,NN
27216,bammed,VBN
27217,bamming,NN
27218,bamoth,NN
27219,bams,NNS
27220,ban,NN
27221,bana,NN
27222,banaba,NN
27223,banago,NN
27224,banagos,NN
27225,banak,NN
27226,banakite,NN
27227,banal,NN
27228,banality,NN
27229,banalities,NNS
27230,banalize,NN
27231,banally,RB
27232,banalness,NN
27233,banana,NN
27234,bananaland,NN
27235,bananalander,NN
27236,bananaquit,NN
27237,bananas,NNS
27238,banande,NN
27239,bananist,NN
27240,bananivorous,JJ
27241,banat,NN
27242,banate,NN
27243,banatite,NN
27244,banausic,NN
27245,banba,NN
27246,banbury,NN
27247,banc,NN
27248,banca,NN
27249,bancal,JJ
27250,bancales,NNS
27251,bancha,NN
27252,banchi,NN
27253,banco,NN
27254,bancos,NN
27255,bancus,NN
27256,band,NN
27257,banda,NN
27258,bandage,NN
27259,bandaged,VBN
27260,bandager,NN
27261,bandagers,NNS
27262,bandages,NNS
27263,bandaging,NN
27264,bandagist,NN
27265,bandaid,NN
27266,bandaite,NN
27267,bandaka,NN
27268,bandala,NN
27269,bandalore,NN
27270,bandana,NN
27271,bandanaed,NN
27272,bandanas,NNS
27273,bandanna,NN
27274,bandannaed,NN
27275,bandannas,NNS
27276,bandar,NN
27277,bandarlog,NN
27278,bandbox,NN
27279,bandboxes,NNS
27280,bandboxy,NN
27281,bandboxical,JJ
27282,bandcase,NN
27283,bandcutter,NN
27284,bande,NN
27285,bandeau,NN
27286,bandeaus,NN
27287,bandeaux,NN
27288,banded,VBN
27289,bandel,NN
27290,bandelet,NN
27291,bandelette,NN
27292,bandeng,NN
27293,bander,NN
27294,banderilla,NN
27295,banderillas,NNS
27296,banderillero,NN
27297,banderilleros,NNS
27298,banderlog,NN
27299,banderma,NN
27300,banderol,NN
27301,banderole,NN
27302,banderoled,VBN
27303,banderoles,NNS
27304,banderoling,NN
27305,banderols,NNS
27306,banders,NNS
27307,bandersnatch,NN
27308,bandfile,NN
27309,bandfiled,VBN
27310,bandfiling,NN
27311,bandfish,NN
27312,bandgap,NN
27313,bandh,NN
27314,bandhava,NN
27315,bandhook,NN
27316,bandhor,NN
27317,bandhu,NN
27318,bandi,NN
27319,bandy,NN
27320,bandyball,NN
27321,bandicoy,NN
27322,bandicoot,NN
27323,bandicoots,NNS
27324,bandido,NN
27325,bandidos,NN
27326,bandie,NN
27327,bandied,VBN
27328,bandies,NNS
27329,bandying,NN
27330,bandikai,NN
27331,bandylegged,VBN
27332,bandyman,NN
27333,bandiness,NN
27334,banding,NN
27335,bandit,NN
27336,banditism,NN
27337,banditry,NN
27338,banditries,NNS
27339,bandits,NNS
27340,banditti,NNS
27341,bandle,NN
27342,bandleader,NN
27343,bandless,NN
27344,bandlessly,RB
27345,bandlessness,NN
27346,bandlet,NN
27347,bandlimit,NN
27348,bandlimited,VBN
27349,bandlimiting,NN
27350,bandlimits,NNS
27351,bandman,NN
27352,bandmaster,NN
27353,bandmasters,NNS
27354,bando,NN
27355,bandobust,NN
27356,bandog,NN
27357,bandogs,NNS
27358,bandoleer,NN
27359,bandoleered,VBN
27360,bandoleers,NNS
27361,bandolerismo,NN
27362,bandolero,NN
27363,bandoleros,NNS
27364,bandolier,NN
27365,bandoliered,VBN
27366,bandoline,NN
27367,bandon,NN
27368,bandonion,NN
27369,bandor,NN
27370,bandora,NN
27371,bandoras,NNS
27372,bandore,NN
27373,bandores,NNS
27374,bandos,NN
27375,bandpass,NN
27376,bandrol,NN
27377,bands,NNS
27378,bandsaw,NN
27379,bandsawed,VBN
27380,bandsawing,NN
27381,bandsawn,NN
27382,bandsman,NN
27383,bandsmen,NNS
27384,bandspreading,NN
27385,bandstand,NN
27386,bandstands,NNS
27387,bandster,NN
27388,bandstop,NN
27389,bandstring,NN
27390,bandura,NN
27391,bandurria,NN
27392,bandurrias,NN
27393,bandusia,NN
27394,bandusian,NN
27395,bandwagon,NN
27396,bandwagons,NNS
27397,bandwidth,NN
27398,bandwidths,NNS
27399,bandwork,NN
27400,bandworm,NN
27401,bane,NN
27402,baneberry,NN
27403,baneberries,NNS
27404,baned,VBN
27405,baneful,NN
27406,banefully,RB
27407,banefulness,NN
27408,banes,NNS
27409,banewort,NN
27410,banff,NN
27411,bang,NN
27412,banga,NN
27413,bangala,NN
27414,bangalay,NN
27415,bangalow,NN
27416,bangash,NN
27417,bangboard,NN
27418,bange,NN
27419,banged,VBN
27420,banger,NN
27421,bangers,NNS
27422,banghy,NN
27423,bangy,NN
27424,bangia,NN
27425,bangiaceae,NN
27426,bangiaceous,JJ
27427,bangiales,NNS
27428,banging,NN
27429,bangkok,NN
27430,bangkoks,NNS
27431,bangladesh,NN
27432,bangle,NN
27433,bangled,VBN
27434,bangles,NNS
27435,bangling,NN
27436,bangos,NN
27437,bangs,NNS
27438,bangster,NN
27439,bangtail,NN
27440,bangtailed,VBN
27441,bangtails,NNS
27442,bangup,NN
27443,bangwaketsi,NN
27444,bani,NN
27445,bania,NN
27446,banya,NN
27447,banyai,NN
27448,banian,NN
27449,banyan,NN
27450,banians,NNS
27451,banyans,NNS
27452,banig,NN
27453,baniya,NN
27454,banilad,NN
27455,baning,NN
27456,banyoro,NN
27457,banish,NN
27458,banished,VBN
27459,banisher,NN
27460,banishers,NNS
27461,banishes,NNS
27462,banishing,NN
27463,banishment,NN
27464,banishments,NNS
27465,banister,NN
27466,banisterine,NN
27467,banisters,NNS
27468,banyuls,NN
27469,baniva,NN
27470,baniwa,NN
27471,banjara,NN
27472,banjo,NN
27473,banjoes,NNS
27474,banjoist,NN
27475,banjoists,NNS
27476,banjore,NN
27477,banjorine,NN
27478,banjos,NN
27479,banjuke,NN
27480,banjulele,NN
27481,bank,NN
27482,bankable,JJ
27483,bankalachi,NN
27484,bankbook,NN
27485,bankbooks,NNS
27486,bankcard,NN
27487,bankcards,NNS
27488,banked,VBN
27489,banker,NN
27490,bankera,NN
27491,bankerdom,NN
27492,bankeress,NN
27493,bankers,NNS
27494,banket,NN
27495,bankfull,NN
27496,banky,NN
27497,banking,NN
27498,bankings,NNS
27499,bankman,NN
27500,bankmen,NNS
27501,banknote,NN
27502,banknotes,NNS
27503,bankrider,NN
27504,bankroll,NN
27505,bankrolled,VBN
27506,bankroller,NN
27507,bankrolling,NN
27508,bankrolls,NNS
27509,bankrupcy,NN
27510,bankrupt,NN
27511,bankruptcy,NN
27512,bankruptcies,NNS
27513,bankrupted,VBN
27514,bankrupting,NN
27515,bankruptism,NN
27516,bankruptly,RB
27517,bankruptlike,NN
27518,bankrupts,NNS
27519,bankruptship,NN
27520,bankrupture,NN
27521,banks,NNS
27522,bankshall,NN
27523,banksia,NN
27524,banksian,NN
27525,banksias,NN
27526,bankside,NN
27527,banksides,NNS
27528,banksman,NN
27529,banksmen,NNS
27530,bankweed,NN
27531,banlieu,NN
27532,banlieue,NN
27533,bannack,NN
27534,bannat,NN
27535,banned,VBN
27536,banner,NN
27537,bannered,VBN
27538,bannerer,NN
27539,banneret,NN
27540,bannerets,NNS
27541,bannerette,NN
27542,bannerfish,NN
27543,bannerless,NN
27544,bannerlike,NN
27545,bannerline,NN
27546,bannerman,NN
27547,bannermen,NNS
27548,bannerol,NN
27549,bannerole,NN
27550,bannerols,NNS
27551,banners,NNS
27552,bannerwise,NN
27553,bannet,NN
27554,bannets,NNS
27555,bannimus,NN
27556,banning,VBG
27557,bannister,NN
27558,bannisters,NNS
27559,bannition,NN
27560,bannock,NN
27561,bannockburn,NN
27562,bannocks,NNS
27563,banns,NN
27564,bannut,NN
27565,banovina,NN
27566,banque,NN
27567,banquet,NN
27568,banqueted,VBN
27569,banqueteer,NN
27570,banqueteering,NN
27571,banqueter,NN
27572,banqueters,NNS
27573,banqueting,NN
27574,banquetings,NNS
27575,banquets,NNS
27576,banquette,NN
27577,banquettes,NNS
27578,banquo,NN
27579,bans,NNS
27580,bansalague,NN
27581,bansela,NN
27582,banshee,NN
27583,banshees,NNS
27584,banshie,NN
27585,banshies,NNS
27586,banstickle,NN
27587,bant,NN
27588,bantay,NN
27589,bantayan,NN
27590,bantam,NN
27591,bantamize,NN
27592,bantams,NNS
27593,bantamweight,NN
27594,bantamweights,NNS
27595,banteng,NN
27596,banter,NN
27597,bantered,VBN
27598,banterer,NN
27599,banterers,NNS
27600,bantery,NN
27601,bantering,NN
27602,banteringly,RB
27603,banters,NNS
27604,banty,NN
27605,bantin,NN
27606,banting,NN
27607,bantingism,NN
27608,bantingize,NN
27609,bantings,NNS
27610,bantling,NN
27611,bantlings,NNS
27612,bantoid,NN
27613,bantu,NN
27614,bantus,NN
27615,banuyo,NN
27616,banus,NN
27617,banxring,NN
27618,banzai,NN
27619,banzais,NN
27620,baobab,NN
27621,baobabs,NN
27622,bap,NN
27623,baphia,NN
27624,baphomet,NN
27625,baphometic,JJ
27626,bapistery,NN
27627,bapt,NN
27628,baptanodon,NN
27629,baptise,NN
27630,baptised,VBN
27631,baptises,NNS
27632,baptisia,NN
27633,baptisias,NN
27634,baptisin,NN
27635,baptising,NN
27636,baptism,NN
27637,baptismal,NN
27638,baptismally,RB
27639,baptisms,NNS
27640,baptist,NN
27641,baptistery,NN
27642,baptisteries,NNS
27643,baptistic,JJ
27644,baptistry,NN
27645,baptistries,NNS
27646,baptists,NNS
27647,baptizable,JJ
27648,baptize,NN
27649,baptized,VBN
27650,baptizee,NN
27651,baptizement,NN
27652,baptizer,NN
27653,baptizers,NNS
27654,baptizes,NNS
27655,baptizing,NN
27656,baptornis,NN
27657,bar,NN
27658,bara,NN
27659,barabara,NN
27660,barabbas,NN
27661,barabora,NN
27662,barabra,NN
27663,baraca,NN
27664,barad,NN
27665,baradari,NN
27666,baragnosis,NN
27667,baragouin,NN
27668,baragouinish,NN
27669,baraita,NN
27670,baraithas,NN
27671,barajillo,NN
27672,baraka,NN
27673,baralipton,NN
27674,baramika,NN
27675,baramin,NN
27676,barandos,NN
27677,barangay,NN
27678,barani,NN
27679,bararesque,NN
27680,bararite,NN
27681,barasingha,NN
27682,barat,NN
27683,barathea,NN
27684,baratheas,NNS
27685,barathra,NN
27686,barathron,NN
27687,barathrum,NN
27688,barato,NN
27689,baratte,NN
27690,barauna,NN
27691,baraza,NN
27692,barb,NN
27693,barba,NN
27694,barbacan,JJ
27695,barbacoa,NN
27696,barbacoan,NN
27697,barbacou,NN
27698,barbadian,NN
27699,barbadoes,NNS
27700,barbados,NN
27701,barbal,NN
27702,barbaloin,NN
27703,barbar,NN
27704,barbara,NN
27705,barbaralalia,NN
27706,barbarea,NN
27707,barbaresque,NN
27708,barbary,NN
27709,barbarian,NN
27710,barbarianism,NN
27711,barbarianize,NN
27712,barbarianized,VBN
27713,barbarianizing,NN
27714,barbarians,NNS
27715,barbaric,NN
27716,barbarical,JJ
27717,barbarically,RB
27718,barbarious,JJ
27719,barbariousness,NN
27720,barbarisation,NN
27721,barbarise,NN
27722,barbarised,VBN
27723,barbarising,NN
27724,barbarism,NN
27725,barbarisms,NNS
27726,barbarity,NN
27727,barbarities,NNS
27728,barbarization,NN
27729,barbarize,NN
27730,barbarized,VBN
27731,barbarizes,NNS
27732,barbarizing,NN
27733,barbarous,JJ
27734,barbarously,RB
27735,barbarousness,NN
27736,barbas,NN
27737,barbasco,NN
27738,barbascoes,NNS
27739,barbascos,NN
27740,barbastel,NN
27741,barbastelle,NN
27742,barbate,NN
27743,barbated,VBN
27744,barbatimao,NN
27745,barbe,NN
27746,barbeau,NN
27747,barbecue,NN
27748,barbecued,VBN
27749,barbecueing,NN
27750,barbecuer,NN
27751,barbecues,NNS
27752,barbecuing,NN
27753,barbed,NN
27754,barbedness,NN
27755,barbeyaceae,NN
27756,barbeiro,NN
27757,barbel,NN
27758,barbeled,VBN
27759,barbell,NN
27760,barbellate,NN
27761,barbells,NNS
27762,barbellula,NN
27763,barbellulae,NN
27764,barbellulate,NN
27765,barbels,NNS
27766,barbeque,NN
27767,barbequed,VBN
27768,barbequing,NN
27769,barber,NN
27770,barbera,NN
27771,barbered,VBN
27772,barberess,NN
27773,barberfish,NN
27774,barbery,NN
27775,barbering,NN
27776,barberish,NN
27777,barberite,NN
27778,barbermonger,NN
27779,barbero,NN
27780,barberry,NN
27781,barberries,NNS
27782,barbers,NNS
27783,barbershop,NN
27784,barbershops,NNS
27785,barbes,NNS
27786,barbet,NN
27787,barbets,NNS
27788,barbette,NN
27789,barbettes,NNS
27790,barbican,JJ
27791,barbicanage,NN
27792,barbicans,NNS
27793,barbicel,NN
27794,barbicels,NNS
27795,barbierite,NN
27796,barbigerous,JJ
27797,barbing,NN
27798,barbion,NN
27799,barbita,NN
27800,barbital,NN
27801,barbitalism,NN
27802,barbitals,NNS
27803,barbiton,NN
27804,barbitone,NN
27805,barbitos,NN
27806,barbituism,NN
27807,barbiturate,NN
27808,barbiturates,NNS
27809,barbituric,NN
27810,barbiturism,NN
27811,barble,JJ
27812,barbless,NN
27813,barblet,NN
27814,barboy,NN
27815,barbola,NN
27816,barbone,NN
27817,barbotine,NN
27818,barbotte,NN
27819,barbouillage,NN
27820,barbra,NN
27821,barbre,NN
27822,barbs,NN
27823,barbu,NN
27824,barbudo,NN
27825,barbudos,NN
27826,barbula,NN
27827,barbulate,NN
27828,barbule,NN
27829,barbules,NNS
27830,barbulyie,NN
27831,barbut,NN
27832,barbute,NN
27833,barbuts,NNS
27834,barbwire,NN
27835,barbwires,NNS
27836,barcan,JJ
27837,barcarole,NN
27838,barcaroles,NNS
27839,barcarolle,NN
27840,barcas,NN
27841,barcella,NN
27842,barcelona,NN
27843,barcelonas,NNS
27844,barchan,NN
27845,barchans,NNS
27846,barche,NN
27847,barcolongo,NN
27848,barcone,NN
27849,barcoo,NN
27850,bard,NN
27851,bardane,NN
27852,bardash,NN
27853,bardcraft,NN
27854,barde,NN
27855,barded,VBN
27856,bardee,NN
27857,bardel,NN
27858,bardelle,NN
27859,bardes,NNS
27860,bardesanism,NN
27861,bardesanist,NN
27862,bardesanite,NN
27863,bardess,NN
27864,bardy,NN
27865,bardic,NN
27866,bardie,NN
27867,bardier,NN
27868,bardiest,NN
27869,bardiglio,NN
27870,bardily,RB
27871,bardiness,NN
27872,barding,NN
27873,bardings,NNS
27874,bardish,NN
27875,bardism,NN
27876,bardlet,NN
27877,bardlike,NN
27878,bardling,NN
27879,bardo,NN
27880,bardocucullus,NN
27881,bardolater,NN
27882,bardolatry,NN
27883,bardolph,NN
27884,bardolphian,NN
27885,bards,NNS
27886,bardship,NN
27887,bardulph,NN
27888,bare,NN
27889,bareback,NN
27890,barebacked,VBN
27891,bareboat,NN
27892,bareboats,NNS
27893,barebone,NN
27894,bareboned,VBN
27895,barebones,NNS
27896,bareca,NN
27897,bared,VBN
27898,barefaced,VBN
27899,barefacedly,RB
27900,barefacedness,NN
27901,barefisted,VBN
27902,barefit,NN
27903,barefoot,NN
27904,barefooted,VBN
27905,barege,NN
27906,bareges,NNS
27907,barehanded,VBN
27908,barehead,NN
27909,bareheaded,VBN
27910,bareheadedness,NN
27911,bareka,NN
27912,bareknuckle,NN
27913,bareknuckled,VBN
27914,barelegged,VBN
27915,barely,RB
27916,barenecked,VBN
27917,bareness,NN
27918,barenesses,NNS
27919,barer,NN
27920,bares,NNS
27921,baresark,NN
27922,baresarks,NNS
27923,baresma,NN
27924,barest,NN
27925,baresthesia,NN
27926,baret,NN
27927,baretta,NN
27928,barf,NN
27929,barfed,NN
27930,barff,NN
27931,barfy,NN
27932,barfing,NN
27933,barfish,NN
27934,barfly,NN
27935,barflies,NNS
27936,barfs,NN
27937,barful,NN
27938,bargain,NN
27939,bargainable,JJ
27940,bargained,VBN
27941,bargainee,NN
27942,bargainer,NN
27943,bargainers,NNS
27944,bargaining,NN
27945,bargainor,NN
